id,title,year,doi,n_citation,degree_centrality,betweenness_centrality,closeness_centrality,doc_type,reference_count,references
1034,Move product ever.,2015,https://doi.org/10.1000/313254,41,0.002001000500250125,0.00022360377260049314,0.14018148664237481,Conference,26,16;615;154;1752;1891;1432;510;1488;251;754
1035,That first research hour.,2008,https://doi.org/10.1000/499040,5,0.0005002501250625312,0.0,0.0,Journal,14,1644;1268;1604;153;1458
1036,Consumer method baby serious.,1997,https://doi.org/10.1000/660699,17,0.0035017508754377185,0.0027414724814951615,0.14320828638618374,Journal,43,1272
1037,Energy whole else thousand star analysis.,2023,https://doi.org/10.1000/892298,390,0.0035017508754377185,0.005182151890309894,0.13813345124536158,Journal,45,1544;1299;777;1697;28;147;692;185;1802
1038,Major provide hold note add.,2023,https://doi.org/10.1000/319915,191,0.0025012506253126563,0.002100916815157993,0.12404921841198359,Conference,47,234;1613;712;1260;11;859;222
1039,Physical forget true lose.,2014,https://doi.org/10.1000/733430,46,0.0015007503751875936,0.0010308887407524444,0.1266026531784411,Journal,27,309;929;1447;1730;543;1384;1682;717;25
1040,Produce technology hit onto.,2023,https://doi.org/10.1000/797112,15,0.0050025012506253125,0.00574620720886807,0.16447684377027047,Journal,29,94;275;1490;740;1757;627;1983;795;767
1041,Conference company best education include quality.,1998,https://doi.org/10.1000/467497,208,0.002001000500250125,0.00010335080786973398,0.12053307456603463,Journal,34,979;543;1941;319;1120;1733;1681;162
1042,Behavior now phone site important.,2010,https://doi.org/10.1000/680200,91,0.0015007503751875936,0.0,0.0,Conference,31,924;1231;1822
1043,Lose American trouble owner.,1998,https://doi.org/10.1000/861490,125,0.004502251125562781,0.0034183173896004163,0.13869391780784276,Journal,41,134;1902;1927;146;1089
1044,Debate environment full.,1999,https://doi.org/10.1000/398845,488,0.0035017508754377185,0.0027050369218959546,0.14350890122923565,Conference,30,1769;1223;648;838;694;738;61;1145;1245
1045,Down explain people wrong war partner.,1990,https://doi.org/10.1000/328852,82,0.004502251125562781,0.008215490903104923,0.15536240281665176,Conference,3,879
1046,Economy guess seat store conference.,2001,https://doi.org/10.1000/646286,369,0.0005002501250625312,0.0,0.10899771478388505,Conference,19,1522;969;1657;330;121;1537;155;543;241
1047,People space heart sister teacher use.,2020,https://doi.org/10.1000/523997,224,0.003001500750375187,0.0025521778443991176,0.14372938066025007,Conference,13,603;1332
1048,Air choose a I.,2022,https://doi.org/10.1000/429467,410,0.002001000500250125,0.002137325893648499,0.13286748771305973,Conference,25,1471;1907;1669;1121;620;781;1441;1713
1049,Begin small black science half identify.,2018,https://doi.org/10.1000/475687,54,0.003001500750375187,0.0,0.15584057574416918,Conference,43,198;485
1050,Event remember south under event magazine.,2014,https://doi.org/10.1000/453558,297,0.0035017508754377185,0.0008371341935182683,0.14384569479852008,Conference,14,902
1051,Miss board per always second nothing.,2004,https://doi.org/10.1000/117763,332,0.004502251125562781,0.005744976082711844,0.15277191668459927,Conference,45,1690;393;86;1788;171
1052,Determine it guess option suggest third.,2025,https://doi.org/10.1000/878368,36,0.003001500750375187,0.0011619785677566214,0.12089378022344505,Journal,5,274
1053,Live check own time bar option.,2020,https://doi.org/10.1000/282322,442,0.00400200100050025,0.003019700350501637,0.1313845258796151,Journal,49,613;1805;1859;598;1564
1054,Exactly throughout audience reveal much.,2016,https://doi.org/10.1000/342802,470,0.0035017508754377185,0.0024030794249236802,0.09921306377680915,Journal,9,1826
1055,Pay there list least.,1990,https://doi.org/10.1000/962953,112,0.00400200100050025,0.003428670609874732,0.148782225715687,Journal,26,1668;1872;1328;1945;381;1452;499;508;1148
1056,Tough source great bag data respond.,2018,https://doi.org/10.1000/256472,472,0.0050025012506253125,0.00759556013234624,0.15198813600900493,Conference,11,400
1057,Establish tell environment.,1997,https://doi.org/10.1000/677923,112,0.003001500750375187,0.004643899869726166,0.1542835908884049,Conference,13,1567
1058,Drug group customer.,2021,https://doi.org/10.1000/534979,278,0.00400200100050025,0.0033537541120968214,0.15187126201514975,Journal,44,1715;1815;1004;755;1378;1282;547
1059,Drop tend certain ground tough.,2011,https://doi.org/10.1000/441068,467,0.003001500750375187,0.00267735857875699,0.14987362990095385,Journal,14,907;248;245;233
1060,Worry believe instead night resource.,1997,https://doi.org/10.1000/675398,8,0.0035017508754377185,0.0018331654024500439,0.14931966151086298,Journal,26,1544;562;627;537
1061,Fight any build prove box.,2018,https://doi.org/10.1000/326550,345,0.0015007503751875936,0.0011432517411814245,0.12800671544183442,Journal,45,348;733;1877;356
1062,Offer example instead true task mention use.,2021,https://doi.org/10.1000/874250,0,0.002001000500250125,0.001174576573223609,0.14365968242344726,Conference,40,647
1063,Matter quickly over clear.,2014,https://doi.org/10.1000/635046,210,0.00400200100050025,0.0013877514441650997,0.14936985299372374,Conference,32,410;179;238
1064,Job radio peace stay religious.,2020,https://doi.org/10.1000/772228,195,0.0050025012506253125,0.005292670778710187,0.14331220274331313,Journal,29,853;358;1109;1229;936;1189
1065,This head pattern water.,1993,https://doi.org/10.1000/222635,284,0.004502251125562781,0.005823125051248601,0.15767774777125101,Journal,10,1596;1167;190;934;1436;249;744;1036
1066,Describe agency kid.,2006,https://doi.org/10.1000/568295,493,0.0025012506253126563,0.00047311665285684973,0.11689472909544343,Journal,17,271;432;929;121;477;96;1230;765
1067,Big worry series example.,2017,https://doi.org/10.1000/276394,428,0.0025012506253126563,0.0029893716504995993,0.12635067178172538,Conference,32,41;1346
1068,Property station make wait direction everything.,2014,https://doi.org/10.1000/858214,28,0.00400200100050025,0.00371595525406091,0.13222504281970637,Journal,24,237;1287;1886;769;156;1131
1069,Leg drop approach interesting guess early.,1991,https://doi.org/10.1000/167169,88,0.003001500750375187,0.0027769204179304684,0.13518147772646685,Journal,43,1686;840;1326;1107;1175;1312
1070,Open agreement education.,2007,https://doi.org/10.1000/312793,279,0.0025012506253126563,0.0,0.0,Conference,7,835;236;229;1753;1608
1071,Plan owner structure listen administration.,2018,https://doi.org/10.1000/325450,188,0.003001500750375187,0.006847212992344828,0.15873381412978324,Journal,19,356;1345;784;359;1511;220;1363;1095;1723;1509
1072,Else oil very spring.,2025,https://doi.org/10.1000/559732,181,0.002001000500250125,0.0009760614840932779,0.1380369069368108,Journal,21,1373;532;1482
1073,Season media type authority.,2001,https://doi.org/10.1000/486937,322,0.0050025012506253125,0.0051702331639785085,0.13393875748815556,Journal,41,231;722;1815
1074,Meeting character this adult hot family.,2003,https://doi.org/10.1000/696035,414,0.00400200100050025,0.00488366912163456,0.14110512428556898,Conference,44,102;1839;1863;561;531;1724;1519;1759;1066;396
1075,Maybe whatever hour thus guy.,2012,https://doi.org/10.1000/121343,337,0.00400200100050025,0.0035617547652331805,0.15250975981341167,Journal,18,476;1422
1076,Case moment member radio.,1993,https://doi.org/10.1000/200214,344,0.0015007503751875936,0.001061372774026486,0.1250704510712998,Conference,24,1580;678;229;1768;1592;131;645
1077,Power we black.,1994,https://doi.org/10.1000/724976,371,0.0025012506253126563,0.0018508375700860835,0.13053545205444023,Conference,15,1682;765;110
1078,Less behind treatment west government.,2025,https://doi.org/10.1000/766016,460,0.0015007503751875936,0.0011251207488630131,0.13734362931736308,Journal,31,1127;375;1177
1079,None traditional woman.,2005,https://doi.org/10.1000/597417,100,0.004502251125562781,0.006212558118727058,0.1528113179698515,Journal,33,760;798;1809;1923;297;1735;1458
1080,Suddenly participant perform she.,2008,https://doi.org/10.1000/700916,51,0.002001000500250125,0.002215074125437282,0.12701881167824158,Journal,48,1018;587;1727;1759;1876;1053;539;1539
1081,Relationship event common street.,2018,https://doi.org/10.1000/888227,243,0.006503251625812906,0.008171104884045155,0.16612161220797317,Journal,41,386
1082,Simply worry statement sport recent.,2023,https://doi.org/10.1000/439575,239,0.0025012506253126563,0.0015658793065470259,0.14110512428556898,Conference,42,688;561;728;1858;262;439;1712;969
1083,Or dinner report animal become.,2002,https://doi.org/10.1000/524890,378,0.0035017508754377185,0.003678245881590006,0.14525629244302632,Conference,26,1976;275;1788;1269
1084,Dinner rule feeling similar.,2015,https://doi.org/10.1000/560115,127,0.0015007503751875936,0.0,0.0,Conference,46,1590;343;348;1276;445;1619;548;919;210;377
1085,Film their or.,2015,https://doi.org/10.1000/994149,91,0.0035017508754377185,0.00350318566828783,0.13120995427956839,Journal,1,1785;1682;1907;320;462;1023;1825;1957;210;447
1086,Entire identify second.,2015,https://doi.org/10.1000/565718,413,0.0015007503751875936,0.0009742985489630742,0.12986784909953333,Journal,40,461;1207
1087,Season although maintain voice animal point.,2012,https://doi.org/10.1000/482778,36,0.003001500750375187,0.0009315772954300168,0.14694950815354768,Journal,16,656;109;1910;1422;1435;616;37;847
1088,Resource resource perform chance from.,1994,https://doi.org/10.1000/107257,454,0.0050025012506253125,0.01039697955975866,0.16013524780408223,Journal,5,451;1670;1899;1365
1089,Plant avoid job pass hard.,1995,https://doi.org/10.1000/964347,440,0.00400200100050025,0.003551164781616611,0.13635327175708137,Conference,49,934;133;1392;1146;898;439
1090,Single course floor.,2018,https://doi.org/10.1000/745779,85,0.003001500750375187,0.002849813949644911,0.14239375555758332,Conference,24,390;1917;37;1597;1554
1091,Feel really effort when.,2002,https://doi.org/10.1000/456471,125,0.0010005002501250625,0.0,0.0,Journal,19,1554;1237;55
1092,Enjoy garden friend detail smile build.,2011,https://doi.org/10.1000/323755,209,0.0015007503751875936,0.00010329695727950409,0.13721640038793523,Journal,3,183;1898;1795;713
1093,Trip through week walk store.,2022,https://doi.org/10.1000/385623,86,0.003001500750375187,0.0037717109026585574,0.15475372197678153,Conference,7,1591;873;278;378;1488;1029;127;466;337;921
1094,Response time dark quite hit clear.,2010,https://doi.org/10.1000/941832,216,0.003001500750375187,0.0017215246263082196,0.1489442978569895,Conference,21,1433;742;249
1095,Value more become statement wide mean.,1990,https://doi.org/10.1000/654645,265,0.003001500750375187,0.001332491327282324,0.11895210136018958,Journal,31,1632;657;629;1538;1323;677;1837;183;1705
1096,Rest find evening modern.,1997,https://doi.org/10.1000/802241,256,0.003001500750375187,0.0014005321065714003,0.12309565447543717,Conference,2,274;1530;544;1244;256;685
1097,Campaign another yet.,2024,https://doi.org/10.1000/440527,144,0.0050025012506253125,0.006507866654058827,0.16185587785697622,Conference,12,10;1959;1427;417;550
1098,Rise total safe soldier.,2007,https://doi.org/10.1000/923856,429,0.00400200100050025,0.003235711103430654,0.12681943854347266,Conference,6,795;491;991;1318;174;800;1944;217
1099,Direction cut would tonight protect.,2002,https://doi.org/10.1000/304319,322,0.003001500750375187,0.002199722086768293,0.1297635604194271,Journal,43,150;606;1343;1712;1008;667;1305
1100,Deal audience lose within address full.,1997,https://doi.org/10.1000/162362,426,0.0025012506253126563,0.0016278745790345422,0.14309300037234848,Conference,8,59;1290;733;664;332;690;1680;1690;192;1200
1101,Property finally yourself show.,2017,https://doi.org/10.1000/445068,246,0.0050025012506253125,0.00355073833676004,0.14967171190849718,Conference,4,442;1400;1082;230;1038;105
1102,Agree could sure forget month.,2014,https://doi.org/10.1000/200975,400,0.0035017508754377185,0.007036756819874216,0.14509029880216412,Journal,16,1187;1093
1103,Step business into apply.,1996,https://doi.org/10.1000/686285,266,0.006003001500750374,0.007084145187935608,0.16319328411910694,Conference,37,1209;1960;1325;810;172;919;766;1389;477
1104,Process need hope military.,2018,https://doi.org/10.1000/940329,261,0.0025012506253126563,0.001049804577385362,0.12718240201955586,Conference,12,1371;64;918;1990;778;103;298
1105,Woman message let physical.,2023,https://doi.org/10.1000/749010,105,0.004502251125562781,0.00866425572021404,0.15396286276529345,Journal,45,1513;1753;1526;1207;1720;250;1246;316
1106,Then country lose third enter.,2009,https://doi.org/10.1000/218600,336,0.004502251125562781,0.006190334204282783,0.13236289006071283,Conference,35,187;1685;1383;118;1771;1476;1427;967;1241;701
1107,True whose know push someone.,2001,https://doi.org/10.1000/907106,155,0.0015007503751875936,0.0,0.0,Journal,9,99;1916;558
1108,My rule top money remember study.,2013,https://doi.org/10.1000/947952,469,0.0025012506253126563,0.0030523906672389476,0.14969692189871253,Conference,16,336;819;1866
1109,Half bit people find.,1990,https://doi.org/10.1000/831011,456,0.00400200100050025,0.0025188100350681643,0.14061397441858342,Conference,40,470;351;1794
1110,Such these bill together high.,2021,https://doi.org/10.1000/548150,481,0.0010005002501250625,6.528837611045382e-06,0.09377479560144092,Journal,41,1570;247;542;452;1692;976;52
1111,Oil box information adult interesting note.,2025,https://doi.org/10.1000/954485,153,0.002001000500250125,0.002347214529416743,0.13741795520876016,Journal,36,1507;1081;1562;618;492;872;1348;1077
1112,Point memory part table father.,2001,https://doi.org/10.1000/740225,347,0.003001500750375187,0.002227816996105853,0.12977303428672796,Conference,18,1903;189;219
1113,Buy true best today spring.,1996,https://doi.org/10.1000/123770,70,0.0025012506253126563,0.0,0.0,Journal,10,467;1115;490;357;423;915;1854;1345
1114,Season lay yard end side.,2023,https://doi.org/10.1000/537133,269,0.0015007503751875936,0.0,0.14351233786406578,Journal,8,895;1294;395;728;1486
1115,Charge author success concern.,2025,https://doi.org/10.1000/883590,88,0.0035017508754377185,0.002024442199917794,0.15571627250331255,Journal,7,1328
1116,Professional international success live wonder friend.,2011,https://doi.org/10.1000/405461,399,0.0035017508754377185,0.0021674233588799404,0.12717330261324408,Conference,5,1298;219;679;1606;860;1938;249;161;901
1117,Often war evening concern.,1993,https://doi.org/10.1000/325315,319,0.003001500750375187,0.0039214312167849714,0.13910637428590644,Conference,9,127;1384;1688;773;456;416;265;1485
1118,Wear under outside certain.,2006,https://doi.org/10.1000/162083,11,0.003001500750375187,0.005953606573377911,0.1327880808774326,Conference,18,107;391;33;1977;158;215;1355;1368
1119,Thought door left summer.,2001,https://doi.org/10.1000/869260,429,0.00400200100050025,0.005285455707355499,0.16094723384872442,Conference,24,158;73;484;750;1776;1763;1041
1120,My great factor human analysis ready.,2019,https://doi.org/10.1000/526697,357,0.0025012506253126563,0.001222528933606695,0.12503525961067197,Conference,9,1980;1476;1159;1643;669;905;242;1816;852;480
1121,Talk class personal until.,2003,https://doi.org/10.1000/639710,17,0.0025012506253126563,0.0011242932008870533,0.11047242079709838,Journal,39,898;1662;486;1361;360;474;1916
