id,title,year,n_citation,doc_type,reference_count,references,doi
2029727455,It's unwritten in the Cloud: the technology enablers for realising the promise of Cloud Computing,2010.0,36,Journal,4.0,1973014880;1993008735;2146840150;2154010459,https://doi.org/10.1108/17410391011088583
1966418564,Using duplication for scheduling unitary tasks on m processors with unit communication delays,1997.0,22,Journal,5.0,1989582918;2078031780;2121229600;2148169113;2158923044,https://doi.org/10.1016/S0304-3975(97)88194-7
2773170855,Analysis of navigational habituation,2017.0,1,Conference,14.0,198732646;1507667015;1955305638;1969483458;2002774626;2004337793;2046213647;2065943880;2117211893;2121365475;2167878366;2169528473;2291800434;2545274401,https://doi.org/10.1109/iros.2017.8206144
2075120953,Frameless representation and manipulation of image data,2015.0,1,Journal,1.0,2116191264,https://doi.org/10.1117/12.2083468
2408936021,Shot boundary detection in endoscopic surgery videos using a variational Bayesian framework.,2016.0,9,Conference,21.0,1494197549;1507561440;1590924935;1593033562;1978694531;1981636817;1982094865;2047957729;2050333689;2051247010;2080242302;2081713725;2099736636;2130918044;2134362293;2140750317;2144385786;2150753219;2172085063;2283873492;2303368821,https://doi.org/10.1007/s11548-016-1431-2
2034046419,A functional approach to type constraints of generic definitions,1997.0,0,Journal,4.0,1579278367;2020784851;2051940240;2105232714,https://doi.org/10.1145/261353.261360
2945706984,Instruction-Level Design of Local Optimisers using Push GP,2019.0,1,Conference,24.0,1495775210;1977683584;1996387510;1998264267;2004940603;2025508963;2032982318;2072441740;2072473332;2099087967;2136414484;2138522309;2145680191;2151554678;2160398503;2268853128;2376316028;2538888828;2593649546;2602585184;2768617563;2833052545;2898873842;2916580936,https://doi.org/10.1145/3319619.3326806
2130450106,A triple-mode reconfigurable sigma-delta modulator for multi-standard wireless applications,2008.0,0,Conference,2.0,1984220200;2534960106,https://doi.org/10.1145/1403375.1403585
2095726003,Parallel exact inference on the cell broadband engine processor,2008.0,6,Conference,34.0,1498427430;1576004862;1598378663;1693765438;1809663628;2024788599;2026626304;2040356714;2041202380;2045866022;2080153091;2083721409;2103817093;2108381579;2112798704;2113300255;2119859836;2120490947;2122258270;2123875516;2124588455;2130048100;2132627882;2133152145;2137089205;2143012946;2151994818;2154664365;2155297397;2159770976;2159823725;2162462260;2164952068;2166103330,https://doi.org/10.1109/SC.2008.5219769
2160871286,Empirical determination of effective gap penalties for sequence comparison,2002.0,54,Journal,1.0,2017519756,https://doi.org/10.1093/bioinformatics/18.11.1500
168261721,A Practical Certificate and Identity Based Encryption Scheme and Related Security Architecture,2013.0,11,Conference,19.0,64392008;1477564598;1495266644;1569083856;1591524234;1610688607;1788452017;1862295427;2014012203;2024312099;2026892462;2050773464;2086042811;2157679418;2163614799;2166362740;2187392929;2281680748;2610275508,https://doi.org/10.1007/978-3-642-40925-7_19
2902121735,Customer Lifetime Value in Video Games Using Deep Learning and Parametric Models,2018.0,5,Conference,20.0,1523493493;1533861849;1553526580;1625817316;2064675550;2072128103;2076063813;2097117768;2147800946;2156387975;2169805405;2202704248;2288074780;2346354117;2415594836;2595177306;2749587125;2763992219;2794065766;2973712672,https://doi.org/10.1109/bigdata.2018.8622151
2963224817,Blind De-anonymization Attacks using Social Networks,2017.0,1,Conference,17.0,1865107109;1973980096;1977713568;1996536854;1998091733;2013315566;2013863451;2044490483;2064275387;2100256240;2104355163;2124849257;2135930857;2159675343;2163263459;2488023860;2805176916,https://doi.org/10.1145/3139550.3139562
2032172412,Embedded software reliability for unreliable hardware,2014.0,0,Conference,14.0,1992554780;2019643518;2033168569;2033908103;2035150635;2036656837;2053207314;2081215702;2083004950;2124847194;2143078383;2144392302;2165027640;2166883710,https://doi.org/10.1145/2656045.2661649
2064235590,A multipurpose audio watermarking algorithm with synchronization and encryption,2012.0,4,Journal,11.0,1531614962;2020677950;2075836832;2097362620;2098731348;2113675052;2126270135;2133523584;2145909217;2150749698;2167959048,https://doi.org/10.1631/jzus.C1100085
2110936203,On the non-planarity of a random subgraph,2013.0,9,Journal,6.0,1985129747;2018238840;2063544484;2088210486;2110089205;2166849071,https://doi.org/10.1017/S0963548313000308
1490099585,"Roball, the Rolling Robot",2002.0,118,Journal,11.0,1493358258;1932960814;2028394981;2040341426;2064255908;2097856935;2111338039;2120638551;2123234393;2156466456;2167549499,https://doi.org/10.1023/A:1014005728519
2008227081,Semantic reasoning for intelligent emergency response applications,2013.0,3,Conference,16.0,150323077;387168707;1447873642;1493596129;1977162803;2000397925;2005795827;2038429440;2062070032;2075123415;2154829072;2165242406;2185870701;2187749163;2578466762;2623568654,https://doi.org/10.1109/INDIN.2013.6622943
2794877943,Non-malleable Randomness Encoders and Their Applications,2018.0,8,Conference,22.0,52346023;78558797;1744198125;1981712957;2032056095;2071829521;2099219181;2118629598;2146813141;2164908759;2194772305;2236413529;2279000475;2293343283;2295237590;2608772385;2620690072;2765940164;2902618608;2952838183;2953262404;2964292782,https://doi.org/10.1007/978-3-319-78372-7_19
2537457876,Engineering insightful visualizations,2016.0,1,Journal,26.0,1512287614;1516293359;1567563068;1830386480;1972904378;1976141321;1987135115;1987269142;1989256959;1992743299;2014703509;2054901814;2057718781;2097481508;2102047094;2105683323;2112648438;2114651926;2127417527;2130774862;2139729409;2141033859;2142068257;2144320230;2151530263;2159996805,https://doi.org/10.1016/j.jvlc.2016.10.001
2120802767,Impaired-Cooling-Condition Detection Using DC-Signal Injection for Soft-Starter-Connected Induction Motors,2009.0,13,Journal,10.0,2097159233;2112929062;2117171612;2123712464;2143615450;2143839036;2144896202;2152399397;2166884446;2177587231,https://doi.org/10.1109/TIE.2009.2021588
1985678092,Multi-criteria group decision making method based on generalized intuitionistic trapezoidal fuzzy prioritized aggregation operators,2017.0,12,Journal,47.0,1904971223;1937491830;1965777053;1971875039;1979263640;1981107087;1981963907;1982675899;1987814547;1988566685;1992193696;1996937753;1998162620;1998676999;2008287346;2010740403;2014417436;2015282411;2018315808;2022771805;2023493955;2026774912;2026951642;2038073747;2040920346;2043444342;2050539525;2059668923;2063610441;2069468205;2073966373;2076296214;2076395105;2079943941;2082669644;2089953456;2091697659;2130104797;2130626816;2136539703;2150934977;2160185911;2167823503;2168787899;2168943719;2251555178;2912565176,https://doi.org/10.1007/s13042-015-0352-7
2049818101,A geometric framework for sparse matrix problems,2004.0,6,Journal,1.0,2093992309,https://doi.org/10.1016/j.aam.2003.08.002
2143729667,Topography and Dynamics of Associative Long-term Memory Retrieval in Humans,2007.0,39,Journal,3.0,2001294228;2031786011;2136588726,https://doi.org/10.1162/jocn.2007.19.3.493
2292421075,Offset estimation for microphone localization using alternating projections,2015.0,0,Conference,10.0,1804110266;2008750120;2047075951;2079361630;2101414012;2124722093;2127911155;2130357996;2247271586;2417298730,https://doi.org/10.1109/APSIPA.2015.7415477
1981473248,Importance analysis by logical differential calculus,2013.0,24,Journal,8.0,1967064960;2010102135;2022620445;2082280551;2085775185;2124000105;2155326466;2162222625,https://doi.org/10.1134/S000511791302001X
2162474159,Parallelogram detection in a digital image with the use of the Hough transform,1996.0,5,Conference,7.0,1991915103;2017284367;2061828845;2076833549;2084543415;2093871241;2095905764,https://doi.org/10.1109/ICPR.1996.546881
2245875588,Comparison of Typhoon Centers From SAR and IR Images and Those From Best Track Data Sets,2016.0,20,Journal,6.0,2025146604;2084814298;2089159092;2097511309;2151415710;2157286938,https://doi.org/10.1109/TGRS.2015.2472282
1961775031,Test Pattern Generation for Realistic Bridge Faults in CMOS ICs,1991.0,135,Conference,8.0,1911114953;1967417417;2107262883;2110710737;2142030290;2142852319;2156443301;2160444875,https://doi.org/10.1109/TEST.1991.519711
887283220,Dynamic modeling of an industrial diesel hydroprocessing plant by the method of continuous lumping,2015.0,5,Journal,1.0,1989085405,https://doi.org/10.1016/j.compchemeng.2015.06.005
1985746430,"PDRIVE: the projector-based, desktop, reach-in virtual environment",2007.0,2,Conference,7.0,2037116442;2113611423;2134137724;2151475658;2155536475;2159932777;2168147705,https://doi.org/10.2312/EGVE/IPT_EGVE2007/009-016
2113683645,Joint Routing and Spectrum Allocation for Multi-Hop Cognitive Radio Networks with Route Robustness Consideration,2011.0,36,Journal,13.0,1588424217;1985885539;2012793551;2071707134;2102876126;2105130442;2109467328;2122473665;2144369278;2147402510;2167748975;2170991283;2293324877,https://doi.org/10.1109/TWC.2011.072011.101249
2048546318,ONTOLOGY TOOLS FOR SEMANTIC RECONCILIATION IN DISTRIBUTED HETEROGENEOUS INFORMATION ENVIRONMENTS,2000.0,10,Journal,4.0,189489834;193530434;1638026557;2056561883,https://doi.org/10.1080/10798587.2000.10642787
2974356752,Computer-aided polyp detection based on image enhancement and saliency-based selection,2020.0,0,Journal,29.0,1715589;116236279;199419312;1857212626;1917465580;2001557487;2008359794;2011086845;2019803807;2021088830;2025956883;2034269173;2044724620;2046788624;2077474654;2091153008;2091887928;2093217571;2096945460;2113889984;2140753590;2143421424;2146302903;2161969291;2164733507;2165149714;2285968993;2532380495;2739977037,https://doi.org/10.1016/j.bspc.2019.04.007
2173216226,A 2.3 mW 10-bit 170 MS/s Two-Step Binary-Search Assisted Time-Interleaved SAR ADC,2013.0,24,Journal,13.0,1967304990;1995889641;2004368767;2048919215;2053451635;2061840656;2078171434;2097129946;2109190350;2130395397;2141027480;2154943408;2164251692,https://doi.org/10.1109/JSSC.2013.2258832
2209674524,Applying Migrating Birds Optimization to Credit Card Fraud Detection,2013.0,4,Conference,15.0,1583721256;1636210188;1799051469;1920954502;1964089535;1970532985;1973533434;2015670750;2032908054;2071988618;2089939190;2105809068;2143560894;2148373332;2157751754,https://doi.org/10.1007/978-3-642-40319-4_36
2009598726,Medical robotics at UPC,1999.0,2,Journal,1.0,2104632503,https://doi.org/10.1016/S0141-9331(99)00014-9
2171247808,Visualization of time-dependent data with feature tracking and event detection,2001.0,84,Journal,15.0,165961000;1518614355;1781856294;1870211974;2043003144;2053487031;2089446918;2096579040;2103352588;2125358642;2125638038;2142978194;2155221979;2294935888;2543810362,https://doi.org/10.1007/PL00013399
2141078756,Property-Preserving Data Reconstruction,2008.0,39,Journal,11.0,199049232;267063485;1528180898;1606712848;1970630090;2000306582;2018925011;2030844359;2033361557;2064609684;2076172709,https://doi.org/10.1007/s00453-007-9075-9
2566705247,A fine-grained attribute-based authentication for sensitive data stored in cloud computing,2016.0,7,Journal,14.0,17575016;86792954;1498316612;1536803043;1557386445;1569083856;1571821840;2005991258;2031533839;2084149425;2086042811;2096113448;2138001464;2146099890,https://doi.org/10.1504/IJGUC.2016.081010
2890437568,Crowd-Based Learning of Spatial Fields for the Internet of Things: From Harvesting of Data to Inference,2018.0,3,Journal,24.0,1486103344;1665378886;1746819321;1978200836;1980701825;1981120211;1994500462;2005420066;2022649085;2028082528;2034377106;2083888899;2110820763;2117206394;2147573544;2164729653;2166315077;2329460483;2518887446;2600064692;2658814799;2753687595;2808674840;2889168274,https://doi.org/10.1109/MSP.2018.2840156
2995904523,A FAHP and MPTCP Based Seamless Handover Method in Heterogeneous SDN Wireless Networks,2019.0,0,Conference,8.0,2090791910;2528788999;2613765860;2740340477;2751904527;2910717618;2931068053;2945456705,https://doi.org/10.1109/WCSP.2019.8927998
2468223594,The exact complexity of projective image matching,2016.0,1,Journal,30.0,1490189322;1511893315;1525000093;1530239281;1538882603;1561467936;1569267599;1570643411;1597559540;1963623641;1969995248;1980571919;1986804393;1988899858;1995402321;2004046512;2055003119;2070143657;2076196239;2084517241;2086101097;2096509234;2109243512;2117360740;2119350939;2128475694;2133584444;2147555557;2160754664;2912442805,https://doi.org/10.1016/j.jcss.2016.06.002
2962817723,Discriminative Metric Learning with Deep Forest,2019.0,0,Journal,3.0,1938463813;2000692343;2171590421,https://doi.org/10.1142/S0218213019500076
2560744621,A multivariate model for evaluating emergency medicine journals,2017.0,2,Journal,14.0,322576416;1711356358;1783786258;1971087125;1993001003;2017301591;2018027932;2020398025;2031866631;2061615874;2064218156;2174114212;2265792856;2339378667,https://doi.org/10.1007/s11192-016-2197-6
2408247118,Pervasive Play,2016.0,4,Conference,11.0,1999445111;2023718959;2096157623;2102329924;2110411232;2123588002;2140597084;2147735077;2151256667;2152765804;2162065809,https://doi.org/10.1145/2851581.2856473
2018730160,A geometrical approach to Iterative Isotone Regression,2014.0,10,Journal,4.0,1484867920;1983905049;2006845896;2100725331,https://doi.org/10.1016/j.amc.2013.11.048
2044153741,A 10-Bit 200-MS/s digitally-calibrated pipelined ADC using switching opamps,2012.0,1,Conference,7.0,1998350064;2039782300;2074536133;2107901725;2114034172;2153463885;2163914596,https://doi.org/10.1109/ISCAS.2012.6271406
2027145731,Business renovation projects in Slovenia,2001.0,8,Journal,7.0,67087595;113494937;1487478267;1969460888;2025915300;2077406355;2172246398,https://doi.org/10.1108/14637150110406795
2914439234,MilliSonic: Pushing the Limits of Acoustic Motion Tracking,2019.0,2,Conference,17.0,2017475793;2023923947;2053947927;2146711757;2148820580;2156257723;2165158100;2177875301;2394945029;2525798395;2525860450;2621274416;2625581252;2730754615;2789322824;2820510163;2897106987,https://doi.org/10.1145/3290605.3300248
2110695043,Anti-trap protection for an intelligent smart car door system,2012.0,5,Conference,3.0,165571211;2099343826;2143425822,https://doi.org/10.1109/ITSC.2012.6338635
